id,type,name,phone,address,latitude,longitude,nptype,nptypename,purpose,mission
268613778,農會,連江縣農會,0836-22076,連江縣馬祖南竿鄉清水村100號,26.152763152418,119.93755343986,NP400,農會,,
268612980,農會,員山鄉農會,03-9222161,宜蘭縣員山鄉員山路一段210號,24.745606595291,121.72656981672,NP400,農會,,
268612969,農會,頭城鎮農會,03-9773100-2,宜蘭縣頭城鎮城北里西五巷3之1號,24.85980902056,121.82424671522,NP400,農會,,
268612989,農會,冬山鄉農會,03-9591122,宜蘭縣冬山鄉南興村冬山路一段888號,24.632658261324,121.79379672921,NP400,農會,,
268612993,農會,蘇澳地區農會,03-9965111-5,宜蘭縣蘇澳鎮蘇北里中山路一段98號,24.596137322746,121.8503442288,NP400,農會,,
268613755,農會,彰化縣農會,04-7263366,彰化市中山路二段349號13樓,,,,,,
268613220,農會,彰化市農會,04-7251171,彰化市忠孝里辭修路119號,,,,,,
268613223,農會,鹿港鎮農會,04-7772026,彰化縣鹿港鎮建國路7號,24.065047324178,120.43647182079,NP400,農會,,
268613250,農會,社頭鄉農會,04-8732516-8,彰化縣社頭鄉社頭村社斗路一段360號,23.8968450495,120.58501850983,NP400,農會,,
268613234,農會,秀水鄉農會,04-7691321,彰化縣秀水鄉安東村中山路328號,24.035008173113,120.50146380538,NP400,農會,,
268613233,農會,福興鄉農會,04-7789226,彰化縣福興鄉橋頭村復興路28號,24.049750253029,120.43974198006,NP400,農會,,
268613227,農會,線西鄉農會,04-7583571,彰化縣線西鄉寓埔村中央路二段20號,24.130684856998,120.47146589873,NP400,農會,,
268613226,農會,和美鎮農會,04-7564141,彰化縣和美鎮和東里彰美路五段266號,24.110046148768,120.50040083602,NP400,農會,,
268613254,農會,北斗鎮農會,04-8884156-9,彰化縣北斗鎮新政里光復路189號,23.873958966097,120.52402720782,NP400,農會,,
268613252,農會,二水鄉農會,04-8792111,彰化縣二水鄉聖化村員集路三段678號,23.809784429785,120.61594884565,NP400,農會,,
268613240,農會,芬園鄉農會,049-2522216-8,彰化縣芬園鄉竹林村彰南路四段337號,24.017977335283,120.62729040214,NP400,農會,,
268613248,農會,永靖鄉農會,04-8221161,彰化縣永靖鄉瑚璉村東門路91號,23.922352871018,120.55028234663,NP400,農會,,
268613237,農會,花壇鄉農會,04-7867821,彰化縣花壇鄉花壇村花壇街273號,24.02601481246,120.53743499394,NP400,農會,,
268613256,農會,田中鎮農會,04-8749211,彰化縣田中鎮東路里南北街80號,23.859545893205,120.58649942095,NP400,農會,,
268613245,農會,溪湖鎮農會,04-8853316,彰化縣溪湖鎮平和里員鹿路三段69號,23.957855393199,120.48227048106,NP400,農會,,
268613257,農會,大村鄉農會,04-8520327,彰化縣大村鄉擺塘村中正西路92號,23.988982057028,120.55880387917,NP400,農會,,
268613230,農會,伸港鄉農會,04-7983191,彰化縣伸港鄉新港村中山東路135號,24.147505827371,120.48729894141,NP400,農會,,
268613274,農會,芳苑鄉農會,04-8984111,彰化縣芳苑鄉仁愛村斗苑路芳苑段195號,23.923424324024,120.32073474209,NP400,農會,,
268613266,農會,二林鎮農會,04-8961191,彰化縣二林鎮南光里儒林路二段260號,23.896055529507,120.36968469354,NP400,農會,,
268613279,農會,竹塘鄉農會,04-8972002,彰化縣竹塘鄉竹元村東陽路一段16號,23.859385137002,120.42439548599,NP400,農會,,
268613277,農會,大城鄉農會,04-8944565,彰化縣大城鄉東城村南平路256號,23.853159515135,120.32287212301,NP400,農會,,
268613281,農會,溪州鄉農會,04-8895610,彰化縣溪州鄉溪州村中央路三段324號,23.85138269779,120.49502017392,NP400,農會,,
268613272,農會,埤頭鄉農會,04-8922211-4,彰化縣埤頭鄉合興村斗苑西路92號,23.891372386475,120.46321553035,NP400,農會,,
268613262,農會,埔心鄉農會,04-8293171-4,彰化縣埔心鄉義民村忠義北路100號,23.954955840388,120.54327688428,NP400,農會,,
268613269,農會,田尾鄉農會,04-8830970,彰化縣田尾鄉公所路139號,23.891216637746,120.52475532531,NP400,農會,,
268613260,農會,埔鹽鄉農會,04-8653016-8,彰化縣埔鹽鄉好修村員鹿路二段72號,24.001733451418,120.46262465735,NP400,農會,,
268613284,農會,南投市農會,049-2223346-9,南投市彰仁里龍井街62號,,,,,,
268613307,農會,水里鄉農會,049-2772101,南投縣水里鄉農富村民生路362號,23.817225952151,120.85414799286,NP400,農會,,
268613300,農會,鹿谷鄉農會,049-2751962,南投縣鹿谷鄉中正路一段231號,23.741260774568,120.75686686288,NP400,農會,,
268613305,農會,埔里鎮農會,049-2991005,南投縣埔里鎮清新里西安路一段6號,23.963344778927,120.96366468094,NP400,農會,,
268613289,農會,仁愛鄉農會,049-2802249,南投縣仁愛鄉大同村仁和路150號,24.023480431917,121.13318162414,NP400,農會,,
268613303,農會,草屯鎮農會,049-2333151,南投縣草屯鎮中山里草溪路1061號,23.977866200809,120.68194370248,NP400,農會,,
268613297,農會,中寮鄉農會,049-2693934,南投縣中寮鄉永平村永平路186號,23.878870978624,120.7678856522,NP400,農會,,
268613294,農會,魚池鄉農會,049-2895505,南投縣魚池鄉魚池村魚池街439號,23.896173160945,120.93516656185,NP400,農會,,
268613293,農會,國姓鄉農會,049-2721510,南投縣國姓鄉柑林村中正路二段357號,24.024214135702,120.84696159291,NP400,農會,,
268613287,農會,信義鄉農會,049-2791949,南投縣信義鄉明德村新開巷11號,23.688469779004,120.86140287082,NP400,農會,,
