id,type,name,phone,address,latitude,longitude,nptype,nptypename,purpose,mission
268612670,漁會,馬祖區漁會,083-622-949,連江縣南竿鄉經澤村129號,,,,,,
268612598,漁會,南龍區漁會,037-432-023,苗栗縣後龍鎮海埔里8鄰131-7號,24.650753955134,120.77258115419,NP500,漁會,,
268612601,漁會,通苑區漁會,037-851-171.037-856-191,苗栗縣苑裡鎮苑港里4鄰45-5號,24.457613147671,120.64975502528,NP500,漁會,,
268612610,漁會,彰化區漁會,04-777-4298.04-777-4398,彰化縣鹿港鎮復興路485號,24.058763767174,120.4345030708,NP500,漁會,,
268612642,漁會,東港區漁會,08-832-3121~5,屏東縣東港鎮朝安里新生三路175號,22.467743409477,120.44281836411,NP500,漁會,,
268612650,漁會,琉球區漁會,08-861-1245.08-861-2512,屏東縣琉球鄉本福村中山路231號,22.353203524386,120.38261820677,NP500,漁會,,
268612647,漁會,枋寮區漁會,08-878-8203.08-878-1324,屏東縣枋寮鄉保生村保生路437號,22.363589476354,120.59341040405,NP500,漁會,,
268612645,漁會,林邊區漁會,08-875-1601.08-875-2023,屏東縣林邊鄉仁和村仁愛路82號,22.432162649585,120.51532718799,NP500,漁會,,
268612653,漁會,恒春區漁會,08-886-6078.08-886-6581,屏東縣恆春鎮大光里大光路79之5號,21.944879366655,120.74274272233,NP500,漁會,,
268612653,漁會,恒春區漁會,08-886-6078.08-886-6581,屏東縣恆春鎮大光里大光路79之5號,21.944879366655,120.74274272233,NP500,漁會,,
268612642,漁會,東港區漁會,08-832-3121~5,屏東縣東港鎮朝安里新生三路175號,22.467743409477,120.44281836411,NP500,漁會,,
268612650,漁會,琉球區漁會,08-861-1245.08-861-2512,屏東縣琉球鄉本福村中山路231號,22.353203524386,120.38261820677,NP500,漁會,,
268612645,漁會,林邊區漁會,08-875-1601.08-875-2023,屏東縣林邊鄉仁和村仁愛路82號,22.432162649585,120.51532718799,NP500,漁會,,
268612647,漁會,枋寮區漁會,08-878-8203.08-878-1324,屏東縣枋寮鄉保生村保生路437號,22.363589476354,120.59341040405,NP500,漁會,,
268612658,漁會,新港區漁會,089-851-008.089-851-152,台東縣成功鎮忠仁里港邊路19號,23.09922379733,121.38024883985,NP500,漁會,,
268612655,漁會,台東區漁會,089-281-050.089-281-598,台東市富岡街305號,,,,,,
268612660,漁會,綠島區漁會,089-672-514.089-672-633,台東縣綠島鄉南寮村漁港路1號,22.664496985722,121.47206281352,NP500,漁會,,
268612660,漁會,綠島區漁會,089-672-514.089-672-633,台東縣綠島鄉南寮村漁港路1號,22.664496985722,121.47206281352,NP500,漁會,,
268612655,漁會,台東區漁會,089-281-050.089-281-598,台東市富岡街305號,,,,,,
268612658,漁會,新港區漁會,089-851-008.089-851-152,台東縣成功鎮忠仁里港邊路19號,23.09922379733,121.38024883985,NP500,漁會,,
268612664,漁會,澎湖區漁會,06-926-2131-5,澎湖縣馬公市陽明里新生路158號,23.566313941345,119.57633356269,NP500,漁會,,
268612563,漁會,高雄區漁會,07-841-2491~8,高雄市前鎮區漁港東二路三號,22.571613857716,120.3173864357,NP500,漁會,,
268612640,漁會,林園區漁會,07-643-2763.07-643-2782,高雄市林園區鳳芸村漁港路2號,22.48255753703,120.39855003369,NP500,漁會,,
268612634,漁會,彌陀區漁會,07-619-1157.07-617-7063,高雄市彌陀區南寮村漁港一路60號,,,,,,
268612567,漁會,小港區漁會,07-821-3399,高雄市小港區光和路100號,22.554858468229,120.34028090904,NP500,漁會,,
268612638,漁會,永安區漁會,07-691-2020.07-691-1105,高雄市永安區新港村新興路27之2號,22.820712949987,120.20778094086,NP500,漁會,,
268612567,漁會,小港區漁會,07-821-3399,高雄市小港區光和路100號,22.554858468229,120.34028090904,NP500,漁會,,
